distance_km,pickup_lat,pickup_lng,drop_lat,drop_lng,Hour,Day,Month,DayOfWeek,ActualFare,PredictedFare
6.34,39.77517292106437,-73.19703163223608,39.76484899437658,-73.21533312051925,14,28,1,5,13.28,14.806499999999993
8.14,37.85253898351367,-121.07918725964656,37.83502799827569,-121.10026611069452,12,19,1,3,18.12,18.11904999999998
1.89,37.74604139256228,-91.8404946014763,37.74196824912086,-91.81259926173598,10,7,1,5,7.54,6.509700000000004
8.11,40.40755396767084,-99.97110434962724,40.45482174854631,-99.95674227860496,2,10,1,1,13.73,18.338050000000013
7.35,38.2019124002107,-95.86455740477464,38.17541452130252,-95.84161721830108,15,8,1,6,18.95,15.66545
2.7,38.68170201461177,-105.13682882390192,38.69309146736929,-105.15255846219708,14,12,1,3,6.54,7.639349999999999
8.63,40.50959519192634,-117.8730998702232,40.53079423440541,-117.8899516860116,19,1,2,2,20.1,20.261750000000006
6.88,37.969335958607694,-98.58159255270488,37.95336585934125,-98.61548011702718,9,17,1,1,12.32,15.737150000000009
7.47,38.697703452741486,-100.65334289398204,38.71737784666839,-100.61940349105704,19,10,1,1,15.25,17.245850000000004
11.39,37.23786334735334,-115.51712607716752,37.24820888193634,-115.5289758307162,1,1,2,2,19.08,24.91615
5.46,38.53337317980746,-112.69523030313044,38.53633716879789,-112.67417456598255,12,31,1,1,15.95,12.683599999999995
6.27,39.00243330282535,-121.66952312903668,39.01559241038328,-121.67564832116396,6,17,1,1,10.39,15.793250000000002
8.82,38.08601290180532,-80.72097110206633,38.10880056949371,-80.7647817582232,6,28,1,5,15.59,19.62090000000002
7.95,38.15658458636656,-80.6110046054395,38.157441916215774,-80.60836987696581,13,28,1,5,21.58,17.694100000000013
1.9,39.33340315507519,-88.73797221879119,39.30438760252426,-88.71662260744641,20,30,1,0,4.11,6.707199999999998
3.27,39.24482802360586,-116.5089555321662,39.27587120224547,-116.53030884321458,22,21,1,5,8.65,9.282700000000007
6.49,38.05708203154058,-100.4104886192144,38.06420217495119,-100.44611493544636,19,5,1,3,16.74,15.562599999999998
3.52,37.12595933146908,-113.71487984504137,37.07904738352137,-113.71990196914106,14,14,1,5,7.32,9.646749999999999
4.89,39.66108823495207,-100.81956693658928,39.70159823356706,-100.82317917467842,6,11,1,2,11.26,11.624099999999991
8.92,38.61762970142143,-115.85076831388056,38.6539751770893,-115.8509059931006,4,11,1,2,21.46,20.035000000000004
2.73,38.36162483992188,-92.752977240961,38.36564193349203,-92.74343201851046,10,1,1,6,7.31,7.92725
4.66,40.13451862362069,-84.05101066396034,40.11589179144578,-84.02990775369405,6,19,1,3,10.39,11.487400000000004
10.27,39.7809636552063,-88.21698660600602,39.74038377892375,-88.22126683501409,23,17,1,1,22.35,20.599549999999986
8.59,40.27079323164124,-114.59199571533942,40.28345610777054,-114.5508893176661,3,10,1,1,15.51,18.96444999999999
10.4,40.834704633102255,-98.51431391260608,40.87369420985056,-98.50857172969904,6,25,1,2,25.98,23.32469999999998
4.49,38.38927851855299,-73.07769343984327,38.43097408322591,-73.03786430549584,9,5,1,3,13.84,12.274749999999989
7.54,39.70965772619167,-87.51272434998697,39.70261129560734,-87.5163434840454,23,28,1,5,16.25,17.200649999999992
7.18,40.954686602989774,-104.78429306719724,40.936193599428606,-104.79647865535414,16,25,1,2,14.53,15.360700000000003
0.62,40.45673918177812,-95.6184781814684,40.48132521004448,-95.59329109803036,1,31,1,1,3.85,4.260449999999993
2.27,38.706823011325234,-108.36991263561498,38.69105061666886,-108.34087913253032,2,7,1,5,8.13,7.901399999999998
9.95,40.699618316924266,-107.67139771287196,40.67811826847319,-107.64237422019922,0,4,2,5,20.53,22.49680000000003
7.27,40.08508938661342,-115.47723026272274,40.04120161073478,-115.51786790914603,12,26,1,3,15.0,16.767250000000008
7.45,38.15424505170138,-78.9322184648417,38.19545312735864,-78.93978809987308,14,30,1,0,15.49,16.425600000000003
2.46,38.23611050415568,-120.70185932582848,38.20343321670506,-120.67271975724992,2,23,1,0,8.16,7.268449999999996
3.57,39.57551168447386,-74.93166055857651,39.62161914461501,-74.97417320128011,12,9,1,0,11.29,10.058800000000014
8.28,39.6107781169375,-83.22714779346673,39.62757439633321,-83.23940954765025,2,21,1,5,19.09,18.944499999999987
11.71,37.00307650566051,-80.25388120136427,37.01307513694484,-80.25156377531378,21,11,1,2,28.77,23.948600000000006
8.73,40.463328649952274,-99.78977167196696,40.4219477418953,-99.83201201475556,0,4,2,5,19.96,19.234499999999993
7.04,38.2310895627169,-104.7032521290608,38.226429096906266,-104.65695957502292,1,31,1,1,13.98,15.948950000000014
7.96,38.31567483801445,-86.96106584405864,38.35660234968255,-87.00148533040876,11,3,2,4,18.42,18.343699999999988
3.89,40.59529120314192,-108.14227172418234,40.5598473099576,-108.16878342283084,15,31,1,1,9.03,10.550049999999993
8.11,38.47840092027565,-112.47736010123316,38.44334864028694,-112.44080711657108,11,11,1,2,20.89,18.541799999999988
6.68,37.85075635383213,-94.2900413055968,37.80466079789394,-94.24825872535148,0,9,1,0,13.63,15.466900000000003
8.14,40.58446569810751,-79.180620552562,40.55876788333656,-79.14364102990804,22,14,1,5,15.58,17.302050000000005
5.88,38.69412462556582,-80.59918858027014,38.70455867319758,-80.60983991234413,7,2,2,3,14.2,13.143449999999996
5.77,38.88046715659516,-118.09880794808927,38.85049305683363,-118.09603271034209,22,30,1,0,10.98,13.260100000000007
8.29,40.67637254569392,-115.88785879071844,40.66566020184457,-115.89728545667604,10,27,1,4,18.96,18.131950000000003
2.96,40.17155626833447,-78.37577034406678,40.16962789396752,-78.4236742874461,16,1,1,6,8.95,8.508850000000002
2.31,38.787940379127576,-111.1159432305165,38.74913960444344,-111.06956424017346,14,1,2,2,7.98,8.302549999999998
6.73,40.85857032232576,-90.24424353309264,40.87154596401727,-90.24727080109902,9,14,1,5,10.41,16.35585
5.76,38.8167242998577,-103.1335346511736,38.853522473661926,-103.10981280716724,12,1,2,2,12.87,13.168100000000004
14.29,40.56022920700023,-75.1198318193223,40.58566583292041,-75.13087519220404,17,3,2,4,24.05,29.09660000000002
8.05,38.284108501679874,-102.105119685851,38.32221815476141,-102.08941618423373,0,19,1,3,15.75,18.735
9.94,39.193034567956296,-88.65510079114102,39.146771565653296,-88.66245215537751,12,27,1,4,23.48,22.09155
11.36,40.68422659024102,-98.85501310265226,40.71662338871429,-98.8201340519052,2,29,1,6,16.48,23.609449999999992
8.26,40.39711587478938,-83.20684113116506,40.38167979775207,-83.2398616200572,23,17,1,1,20.11,17.5105
9.78,37.38209810453684,-91.59443804739414,37.42850984762028,-91.64007281618429,18,15,1,6,23.54,20.995000000000008
9.01,40.24161714560106,-108.76299780565466,40.26092766727099,-108.7580745101265,15,9,1,0,16.91,19.107699999999987
9.3,37.4210452156869,-87.496490110481,37.406203881791896,-87.51001858346001,13,1,1,6,16.03,19.15199999999999
5.11,40.5559509851691,-118.94095401094876,40.51946292219994,-118.98698528319892,22,27,1,4,12.96,12.435700000000006
3.3,40.741169001829945,-93.28942282044152,40.70666554755998,-93.31387063137656,2,3,2,4,7.59,9.345299999999993
5.97,38.93515393216934,-110.3551192996643,38.91332025348313,-110.33694179024108,23,21,1,5,15.87,13.285599999999995
2.49,38.21716083579288,-116.64768953808594,38.225392601308485,-116.59946468327144,16,3,1,1,7.45,7.962950000000009
3.44,40.993611446842976,-73.75896835220021,40.99555344852281,-73.80794610396242,0,14,1,5,7.05,9.155649999999993
7.98,39.88013121633742,-85.3815429368115,39.90957370127784,-85.37953295469201,1,9,1,0,20.51,18.235449999999975
7.6,37.54421269766602,-94.82022714077988,37.52170831169711,-94.8515432223568,9,4,1,2,23.21,17.83140000000001
6.42,37.82669527749956,-98.89912089564544,37.8260048695515,-98.94219283634808,7,26,1,3,12.84,14.898000000000009
9.0,37.6327316399551,-118.57713669428568,37.62808689555282,-118.5823282474766,17,16,1,0,21.34,19.406100000000023
5.18,40.62250546999036,-74.10426198896752,40.64526213293303,-74.13629051203355,20,24,1,1,12.08,12.526350000000011
8.36,38.70277591457975,-100.16935802612268,38.693861690931946,-100.1881202499592,5,28,1,5,22.77,19.21145000000001
12.46,37.37476077123146,-107.08918084597327,37.3763555325228,-107.13237470598789,23,1,2,2,24.62,26.853700000000003
4.84,39.4820795290688,-115.41022984765324,39.49886764769749,-115.3696526685758,11,12,1,3,12.38,11.954849999999988
7.63,37.90412711573288,-76.51900742594117,37.90854775226804,-76.53505076678137,12,2,1,0,16.81,17.534750000000003
8.81,39.956894328053295,-117.89954927147174,39.950010016363215,-117.8953005761568,3,23,1,0,22.55,20.730500000000003
6.46,39.17309023097169,-91.6552386576878,39.17613514068976,-91.66970914345876,22,3,2,4,17.37,15.00125000000001
11.09,39.175126862285325,-115.06786351686009,39.16807204190724,-115.0434228009116,2,16,1,0,24.38,25.01764999999999
2.85,37.7302813993216,-91.33617575326586,37.76578348230432,-91.37117205023476,10,3,2,4,9.21,8.885299999999999
10.19,38.75166660470023,-91.80504876269046,38.76415558739416,-91.817579378212,9,10,1,1,19.21,22.622650000000004
4.92,37.94088957667236,-91.3775387783314,37.92056835920772,-91.33103969173727,10,31,1,1,11.04,10.917149999999982
5.64,39.70846943945268,-86.8535020872464,39.68022287069804,-86.80953584306978,5,24,1,1,14.24,13.696000000000016
5.23,40.81408071086082,-82.08359937527845,40.82912512322016,-82.09763797921607,15,22,1,6,8.03,13.287699999999994
0.43,39.62083814263444,-106.79985038539388,39.61716411498174,-106.79153232765616,8,12,1,3,4.5,3.691700000000004
6.64,37.193553332180905,-115.43254326002688,37.144145432876414,-115.45706316097817,19,4,1,2,10.31,15.550650000000001
2.94,37.074432654614746,-73.98816026965335,37.026414604849215,-74.02256756658319,1,15,1,6,9.79,8.655350000000016
9.1,38.35304785040808,-102.036077446689,38.3680811716342,-102.0523019833361,22,7,1,5,13.75,19.87885000000001
3.76,39.29475223864599,-98.84367058475624,39.31139635536879,-98.7990317963936,20,19,1,3,8.85,10.38169999999999
5.09,40.43309667050275,-113.64620073096464,40.42526383359528,-113.63900586463264,11,11,1,2,12.02,12.646600000000005
8.35,37.16199725631766,-119.30296829171338,37.19336341152754,-119.3312773141165,21,26,1,3,20.69,17.731999999999992
5.81,39.66417762947665,-116.88389988602952,39.64730208513745,-116.8519997171948,16,10,1,1,8.66,13.032300000000005
11.91,38.831015390164175,-112.8115153560656,38.79918153340352,-112.82398772236589,23,18,1,2,25.47,23.69780000000001
6.06,37.58799497714707,-88.37913969511918,37.61451491680261,-88.35934578425332,9,21,1,5,12.49,15.182050000000011
9.5,38.715271591974165,-118.12027245291162,38.67250252906525,-118.09695540806608,1,12,1,3,23.72,22.241049999999987
7.92,38.06402574337599,-99.73203436804351,38.02962065357633,-99.70249511777314,11,5,1,3,15.73,17.2326
7.02,40.21756562907372,-115.45675530217645,40.26105857959496,-115.45302092955453,6,13,1,4,17.44,16.036999999999992
1.32,40.75652624095884,-76.02977354960461,40.71576649427964,-76.01591296034877,19,16,1,0,6.37,6.238850000000002
8.76,39.22564755551787,-109.47708221041285,39.2726645268649,-109.4846958238467,2,31,1,1,20.7,18.5273
7.87,37.15763002394842,-81.53997378759453,37.11593825376406,-81.56824859974908,23,18,1,2,15.74,18.286100000000005
4.28,38.50170044509922,-80.57707025396675,38.48651847814634,-80.534093507423,3,9,1,0,12.64,10.459150000000006
0.37,39.5457952545291,-105.50304220825586,39.528100358091685,-105.51077356330109,16,31,1,1,5.14,3.345900000000002
9.58,37.93071830777161,-91.44772130748756,37.9493391761381,-91.41168437647572,12,23,1,0,20.79,20.87334999999999
4.67,40.73981342868303,-74.19574778352083,40.70918767576766,-74.20527299681116,13,21,1,5,10.85,12.110350000000004
13.28,39.773539938388005,-118.19103321965892,39.751792372034735,-118.20911420832782,18,29,1,6,34.08,28.243149999999993
2.22,40.75696153308256,-94.30097279945738,40.79659675934281,-94.34000955008146,4,5,1,3,6.02,7.1727
5.63,37.90352579695666,-101.13376967105776,37.85385347117989,-101.17648920307974,17,5,1,3,17.36,13.71525
5.48,40.73118798072656,-81.33394712794427,40.7216701811897,-81.34322201301057,4,18,1,2,13.31,13.207350000000009
6.29,38.91113826509415,-88.33352541407069,38.93122192374637,-88.32105862593967,3,2,1,0,14.64,14.113500000000014
6.06,38.568463016963214,-108.68241894841265,38.58889874975,-108.66333978093874,7,29,1,6,14.96,14.593149999999989
6.46,40.75521913665643,-75.70765643771716,40.7655050027451,-75.66192412388682,5,7,1,5,12.81,15.014949999999997
6.63,40.42650330387298,-88.49295913161632,40.37858936836284,-88.53307950817319,1,8,1,6,15.99,15.093200000000017
4.68,38.12697342517309,-100.81470134281184,38.103573045952224,-100.79337988334824,1,19,1,3,8.2,11.520849999999996
9.22,39.34080782922799,-80.42388024076493,39.32551375314658,-80.40779155546664,11,21,1,5,12.64,17.893
7.85,40.492670803285264,-96.47283775273662,40.50035495836186,-96.43567064775532,22,7,1,5,15.41,19.210199999999997
5.56,38.57087689184594,-77.82231962279494,38.59421598990388,-77.87070596988309,10,10,1,1,13.65,12.725700000000002
11.55,40.498548539683846,-93.18531048414178,40.49788831998462,-93.23382488022264,12,5,1,3,27.85,24.88844999999999
8.51,37.10609025395824,-118.62027619435074,37.08347137503195,-118.58351122666616,5,24,1,1,19.0,17.83874999999999
10.95,38.67886668909895,-120.5769058954322,38.713361191763056,-120.55499476829662,9,30,1,0,28.07,22.272699999999976
12.02,37.00908150967526,-121.01203954893118,37.04672114306574,-120.98421664107885,0,27,1,4,30.89,24.215999999999994
11.31,38.18495416572471,-86.29544790806891,38.14382952114247,-86.28322162414939,12,27,1,4,30.59,21.83144999999999
7.89,39.985615772695446,-73.62078864556135,39.99571723571289,-73.655723885171,2,23,1,0,17.03,18.399800000000006
7.69,39.29405304873316,-114.84866751321348,39.247790574311686,-114.8933895241666,15,30,1,0,17.72,18.104299999999984
12.89,40.00324883684984,-74.3320211934884,39.971662384335474,-74.29607764619907,3,12,1,3,19.29,25.391950000000016
12.6,38.01238905831175,-107.27424336992084,37.9902328053923,-107.23775745590054,20,15,1,6,16.68,25.55545000000002
3.57,38.741974775411705,-91.99907676367508,38.7285370967154,-92.01254298445016,22,30,1,0,9.18,9.310000000000004
7.85,40.61167210069547,-110.23019684464153,40.56788247208497,-110.22631205129086,9,19,1,3,15.25,17.98130000000001
7.49,37.5008207836322,-106.25937370635585,37.498250090229895,-106.24510765015538,2,2,1,0,13.27,18.32590000000002
4.24,39.80385686237452,-109.64253358455385,39.8062078936255,-109.6272403198005,23,31,1,1,12.7,11.233899999999991
5.16,40.77806060637766,-110.72862202768172,40.76164228790429,-110.73894880978276,21,2,2,3,11.18,11.80694999999999
5.36,39.18990830583869,-85.5371616204059,39.16100360779949,-85.58469210618935,17,13,1,4,10.12,12.239099999999993
6.96,39.1394400280466,-73.9369353250549,39.16307354797078,-73.9455408701884,11,31,1,1,19.24,16.791249999999994
8.74,37.47246963671213,-108.300919407654,37.445294115647705,-108.30033696777905,6,8,1,6,17.32,19.25385
4.47,38.57899985125099,-89.42385041489595,38.61373612292868,-89.38925833063715,14,19,1,3,13.48,11.309000000000008
6.45,37.74535487528743,-103.40544645318288,37.72481471225639,-103.42576344110678,21,9,1,0,11.79,15.22319999999999
5.01,37.658334465896864,-119.2448187895433,37.69140782689302,-119.28828435982264,3,11,1,2,16.44,12.569950000000004
7.65,37.09231408705484,-75.79593156355988,37.11660989357968,-75.80789281821455,18,29,1,6,15.74,17.190650000000016
10.01,39.10260562720929,-105.21806299542034,39.06959397690296,-105.19066944739706,13,27,1,4,24.29,22.863800000000005
7.27,38.5862314876708,-88.81979379766204,38.53702567366695,-88.86229084939548,14,2,2,3,20.15,16.303900000000002
9.19,38.40179470336801,-79.72061224639373,38.43892757775095,-79.74858201790133,11,10,1,1,19.52,20.036649999999984
8.15,37.97298186552357,-86.20854840059732,37.94115955993677,-86.25278746675525,5,2,1,0,14.27,19.016249999999978
3.29,39.250528912963794,-89.77863789553382,39.28206916807188,-89.75758283020673,23,25,1,2,7.98,8.805850000000003
3.03,38.46626941524316,-112.87910284971665,38.45353718285581,-112.88883346525006,8,7,1,5,8.92,9.759549999999999
8.34,39.88836221915477,-107.59919878171104,39.86251500421296,-107.59819823566023,22,23,1,0,15.56,17.942449999999997
8.77,37.74297863890923,-92.58271751916264,37.78796027266554,-92.5713758453062,1,5,1,3,21.89,19.50255
7.79,37.6554757061801,-85.61533945934349,37.65694121620226,-85.58159119278382,10,8,1,6,12.42,16.838349999999995
6.47,38.02374290199813,-112.53329030121849,37.98657651947068,-112.5829717488662,15,28,1,5,20.68,14.602299999999996
4.38,37.34690478773102,-104.25244698812745,37.35164663828742,-104.28326324317686,6,29,1,6,11.46,11.300650000000005
7.36,37.881992924525335,-92.02142810745464,37.86765196986724,-91.99471007880744,6,11,1,2,14.03,15.359400000000011
10.11,40.24448866543049,-75.65391792665329,40.204822336322586,-75.64904054560444,2,2,2,3,29.86,20.901700000000005
6.23,37.92238330348139,-89.71157771540982,37.90694378509359,-89.73445954755432,17,26,1,3,15.41,14.043149999999999
6.64,39.05832381890424,-96.69803930321356,39.04930345301021,-96.70885543634704,15,7,1,5,18.52,15.27989999999999
3.27,37.6082738546462,-82.13514658347134,37.58961285496275,-82.14355204278942,4,2,2,3,8.16,8.798049999999995
5.86,40.579510308075854,-86.9304481153777,40.54984747595534,-86.95431143406128,14,14,1,5,9.23,13.701699999999994
8.25,37.01111771550485,-107.6530750075003,37.0156171924258,-107.63162952876218,23,21,1,5,19.09,16.66019999999999
5.37,40.51714019164739,-82.44091870848354,40.54644054558698,-82.45088715776274,0,31,1,1,11.95,12.917049999999996
7.7,40.95592453471756,-97.47048381444522,40.95500845196212,-97.42755392108468,16,10,1,1,22.58,18.19265000000001
8.83,37.8832171543637,-87.18531218983064,37.84914045914596,-87.19129395891538,22,29,1,6,24.92,20.23034999999999
6.65,37.03175817557973,-111.85671662800928,37.00506300625892,-111.8561918920664,18,15,1,6,13.93,15.11645
1.43,38.17215864741963,-92.72549780256898,38.14746273242351,-92.70868864494804,6,29,1,6,4.0,5.450600000000001
7.49,38.35802109670315,-100.77334226021456,38.38638285524014,-100.78905261988812,4,30,1,0,16.49,17.08309999999998
7.15,37.56519068662212,-79.7097221326653,37.5705332838714,-79.75578936445241,15,27,1,4,12.57,16.35949999999998
5.17,38.73096545102019,-107.863975687726,38.77943134999536,-107.85872062907696,18,8,1,6,14.33,12.7379
